Machine_ID,Temperature,Run_Time,Downtime_Flag
5092,69.84,40,0
5093,85.21,803,0
5094,81.62,1049,0
5095,78.71,969,1
5096,82.98,221,0
5097,61.94,625,0
5098,84.16,708,0
5099,96.04,506,0
5100,71.64,269,0
5101,89.04,1090,1
5102,76.79,91,0
5103,77.3,58,0
5104,72.96,862,0
5105,80.21,419,0
5106,80.7,1096,1
5107,82.76,185,0
5108,84.44,454,0
5109,72.95,89,0
5110,88.44,584,0
5111,80.95,133,0
5112,74.42,393,0
5113,82.92,1167,0
5114,79.35,93,0
5115,68.85,352,0
5116,76.62,981,1
5117,91.52,1010,1
5118,97.5,216,0
5119,66.91,761,0
5120,84.96,137,0
5121,79.9,1024,1
5122,59.28,1121,1
5123,93.56,412,0
5124,85.7,783,0
5125,54.59,151,0
5126,63.93,1075,1
5127,94.87,442,0
5128,63.79,235,0
5129,70.17,330,0
5130,89.77,499,0
5131,80.02,752,0
5132,83.51,633,0
5133,67.4,421,0
5134,75.35,664,0
5135,87.51,687,0
5136,84.12,428,0
5137,71.86,104,0
5138,75.16,242,0
5139,53.9,115,0
5140,70.55,907,0
5141,104.74,223,0
5142,59.08,800,0
5143,79.26,482,0
5144,72.43,1196,1
5145,86.98,759,0
5146,81.32,999,0
5147,69.81,345,0
5148,69.88,585,0
5149,70.0,523,0
5150,68.25,420,0
5151,73.38,885,0
5152,83.85,205,0
5153,93.38,288,0
5154,81.54,136,0
5155,85.0,621,0
5156,83.54,845,0
5157,77.51,13,0
5158,87.17,61,0
5159,83.8,1055,1
5160,85.3,893,0
5161,68.3,752,0
5162,86.37,650,0
5163,85.87,719,0
5164,82.3,153,0
5165,88.74,1028,0
5166,92.19,222,0
5167,76.68,1170,1
5168,79.05,345,0
5169,78.2,26,0
5170,91.33,537,0
5171,69.15,226,0
5172,61.25,223,0
5173,90.16,884,0
5174,76.59,960,0
5175,89.5,428,0
5176,65.81,709,0
5177,85.17,838,0
5178,75.08,675,0
5179,90.99,514,0
5180,74.92,146,0
5181,76.55,766,0
5182,75.13,188,0
5183,80.24,217,0
5184,90.07,299,0
5185,95.71,104,0
5186,79.34,768,0
5187,74.2,742,0
5188,50.0,428,0
5189,70.47,982,1
5190,78.35,1109,1
5191,73.61,14,0
5192,84.07,1102,1
5193,71.33,1196,1
5194,77.18,852,0
5195,90.53,724,0
5196,73.27,241,0
5197,89.37,634,0
5198,75.07,370,0
5199,77.89,241,0
5200,84.67,927,1
5201,95.96,338,0
5202,80.16,694,0
5203,71.98,788,0
5204,83.56,457,0
5205,57.15,276,0
5206,89.18,748,0
5207,82.64,220,0
5208,70.51,1030,0
5209,76.6,792,0
5210,84.18,1172,0
5211,74.7,1169,0
5212,79.54,204,0
5213,69.03,1150,1
5214,76.78,1067,1
5215,68.86,973,1
5216,74.85,1154,1
5217,90.54,270,0
5218,72.05,482,0
5219,87.72,312,0
5220,82.24,57,0
5221,90.4,246,0
5222,67.37,1079,0
5223,83.31,1198,0
5224,75.73,371,0
5225,76.37,291,0
5226,81.98,1192,0
5227,85.59,809,0
5228,70.26,781,0
5229,72.61,107,0
5230,85.84,188,0
5231,56.58,284,0
5232,79.44,1068,1
5233,86.48,1084,0
5234,87.27,357,0
5235,83.41,719,0
5236,68.29,625,0
5237,79.59,515,0
5238,77.12,1016,0
5239,86.11,946,1
5240,86.86,918,1
5241,82.3,751,0
5242,93.72,108,0
5243,73.4,666,0
5244,69.05,444,0
5245,79.66,832,0
5246,81.94,560,0
5247,74.75,975,0
5248,86.52,307,0
5249,67.81,51,0
5250,85.05,557,0
5251,83.93,258,0
5252,74.57,892,0
5253,74.65,737,0
5254,88.35,318,0
5255,80.11,469,0
5256,82.24,287,0
5257,58.86,672,0
5258,70.63,1039,0
5259,65.8,718,0
5260,86.46,121,0
5261,65.59,370,0
5262,70.88,122,0
5263,52.57,892,0
5264,98.62,281,0
5265,66.82,1182,1
5266,67.09,920,1
5267,74.42,26,0
5268,84.18,879,0
5269,73.3,167,0
5270,74.75,1076,0
5271,62.61,175,0
5272,89.99,370,0
5273,83.82,1061,1
5274,86.16,1146,0
5275,66.05,703,0
5276,81.61,464,0
5277,71.37,1069,1
5278,93.59,293,0
5279,78.73,1196,1
5280,91.61,1141,1
5281,73.56,491,0
5282,83.96,504,0
5283,84.6,348,0
5284,64.97,378,0
5285,85.79,90,0
5286,67.55,52,0
5287,74.77,1186,0
5288,95.23,408,0
5289,83.81,1039,1
5290,92.87,374,0
5291,80.1,1004,0
5292,58.9,1037,0
5293,82.4,697,0
5294,70.17,268,0
5295,88.19,556,0
5296,66.2,249,0
5297,95.73,730,0
5298,88.46,1006,1
5299,92.63,774,0
5300,88.0,430,0
5301,78.45,636,0
5302,77.68,953,1
5303,85.56,425,0
5304,86.37,1113,1
5305,71.89,863,0
5306,74.72,278,0
5307,82.93,1056,1
5308,83.36,954,0
5309,92.23,855,0
5310,77.28,491,0
5311,80.78,589,0
5312,80.41,592,0
5313,74.6,84,0
5314,75.06,748,0
5315,114.02,209,0
5316,66.9,20,0
5317,65.65,1134,1
5318,68.14,501,0
5319,69.39,988,1
5320,84.69,916,0
5321,79.46,378,0
5322,69.83,768,0
5323,84.63,427,0
5324,90.37,1123,1
5325,80.02,969,0
5326,82.36,787,0
5327,86.16,717,0
5328,90.72,562,0
5329,85.97,527,0
5330,84.61,704,0
5331,97.47,240,0
5332,82.6,666,0
5333,75.3,38,0
5334,70.05,111,0
5335,90.86,328,0
5336,87.37,196,0
5337,96.64,246,0
5338,76.21,357,0
5339,82.5,74,0
5340,68.63,676,0
5341,83.45,210,0
5342,92.63,1103,1
5343,84.91,605,0
5344,92.06,73,0
5345,95.32,234,0
5346,83.35,303,0
5347,60.98,690,0
5348,93.62,262,0
5349,76.7,648,0
5350,96.61,729,0
5351,86.32,1156,0
5352,83.35,336,0
5353,89.84,563,0
5354,89.07,1098,0
5355,81.77,445,0
5356,91.24,820,0
5357,64.29,685,0
5358,81.89,1038,1
5359,90.09,817,0
5360,87.97,27,0
5361,81.6,1172,1
5362,83.33,423,0
5363,92.46,1171,1
5364,86.85,120,0
5365,72.39,281,0
5366,83.05,1067,1
5367,89.67,305,0
5368,76.94,381,0
5369,83.86,462,0
5370,79.07,240,0
5371,84.45,1030,0
5372,74.71,896,0
5373,83.48,242,0
5374,71.69,481,0
5375,65.38,709,0
5376,74.46,809,0
5377,73.51,965,1
5378,70.23,136,0
5379,88.9,813,0
5380,85.81,54,0
5381,69.13,1111,0
5382,79.81,458,0
5383,96.25,796,0
5384,96.63,614,0
5385,61.5,898,0
5386,65.16,267,0
5387,91.62,1080,1
5388,93.98,154,0
5389,86.21,976,0
5390,67.16,1081,1
5391,79.92,712,0
5392,82.87,66,0
5393,84.86,454,0
5394,87.02,1071,0
5395,89.36,914,0
5396,95.78,943,1
5397,81.38,122,0
5398,68.47,758,0
5399,73.33,74,0
5400,82.15,961,1
5401,88.73,161,0
5402,71.9,489,0
5403,83.37,823,0
5404,81.08,615,0
5405,102.94,453,0
5406,70.68,1172,1
5407,93.16,341,0
5408,70.94,1077,1
5409,72.67,623,0
5410,86.16,759,0
5411,81.88,138,0
5412,75.78,647,0
5413,85.04,1160,0
5414,79.4,1151,1
5415,80.61,1186,0
5416,74.02,391,0
5417,90.28,346,0
5418,77.86,188,0
5419,90.81,884,0
5420,65.81,290,0
5421,76.81,1018,1
5422,84.65,585,0
5423,56.47,410,0
5424,64.63,371,0
5425,65.64,892,0
5426,85.39,906,0
5427,69.0,1026,0
5428,59.27,189,0
5429,78.75,1069,0
5430,72.43,843,0
5431,73.58,796,0
5432,90.23,451,0
5433,62.77,854,0
5434,73.99,531,0
5435,91.56,1061,1
5436,71.95,241,0
5437,80.61,263,0
5438,95.97,193,0
5439,77.01,351,0
5440,65.24,253,0
5441,85.92,995,1
5442,79.95,528,0
5443,85.94,313,0
5444,84.8,296,0
5445,89.63,213,0
5446,75.46,96,0
5447,92.49,248,0
5448,79.12,511,0
5449,95.13,913,1
5450,81.24,820,0
5451,89.87,611,0
5452,91.0,871,0
5453,88.63,38,0
5454,72.95,1080,0
5455,74.19,805,0
5456,81.7,907,0
5457,68.97,753,0
5458,79.42,1017,1
5459,85.48,899,0
5460,84.11,226,0
5461,76.54,813,0
5462,68.08,287,0
5463,77.69,1080,1
5464,86.66,274,0
5465,93.71,105,0
5466,68.35,476,0
5467,84.94,325,0
5468,95.09,115,0
5469,80.26,265,0
5470,87.95,1096,0
5471,86.82,881,0
5472,64.94,861,0
5473,83.46,1056,0
5474,86.12,956,0
5475,90.82,963,1
5476,87.97,458,0
5477,100.54,784,0
5478,79.81,259,0
5479,73.0,421,0
5480,69.56,977,0
5481,64.21,197,0
5482,64.24,207,0
5483,85.92,479,0
5484,53.5,697,0
5485,67.81,20,0
5486,77.93,214,0
5487,72.89,1143,1
5488,65.71,106,0
5489,89.9,246,0
5490,88.97,561,0
5491,80.84,399,0
5492,65.39,812,0
5493,109.26,638,0
5494,63.45,416,0
5495,67.6,528,0
5496,89.7,1129,0
5497,81.7,796,0
5498,89.32,1142,1
5499,66.56,313,0
5500,86.25,112,0
5501,100.34,910,1
5502,80.86,1120,0
5503,73.73,884,0
5504,81.94,943,1
5505,59.43,451,0
5506,77.42,384,0
5507,82.76,858,0
5508,81.0,14,0
5509,90.13,668,0
5510,73.71,486,0
5511,63.4,1048,1
5512,90.23,717,0
5513,72.79,1170,0
5514,80.18,373,0
5515,99.28,377,0
5516,78.21,413,0
5517,79.68,1176,1
5518,83.16,1008,0
5519,80.47,241,0
5520,68.7,1040,0
5521,73.21,93,0
5522,86.56,206,0
5523,86.69,190,0
5524,76.11,917,1
5525,71.23,326,0
5526,63.09,1197,1
5527,93.21,935,1
5528,80.9,1070,1
5529,86.37,1083,1
5530,80.22,1124,0
5531,91.06,1091,1
5532,89.87,946,0
5533,68.38,226,0
5534,77.7,586,0
5535,79.3,187,0
5536,68.14,505,0
5537,107.96,766,0
5538,80.85,187,0
5539,80.17,143,0
5540,106.38,622,0
5541,82.3,1075,1
5542,88.9,701,0
5543,90.64,406,0
5544,83.08,59,0
5545,92.89,1084,1
5546,78.36,424,0
5547,72.66,857,0
5548,90.37,203,0
5549,90.34,302,0
5550,87.09,143,0
5551,80.91,173,0
5552,79.09,1126,1
5553,80.19,455,0
5554,77.84,315,0
5555,96.95,1038,1
5556,72.3,893,0
5557,67.26,163,0
5558,85.86,151,0
5559,64.91,1127,1
5560,76.29,152,0
5561,90.81,1001,1
5562,83.42,56,0
5563,80.24,1076,1
5564,87.05,390,0
5565,76.74,957,1
5566,65.79,907,1
5567,75.72,283,0
5568,79.55,480,0
5569,67.83,663,0
5570,108.25,236,0
5571,96.97,861,0
5572,62.42,489,0
5573,57.28,1130,1
5574,72.84,830,0
5575,85.75,1177,1
5576,86.94,230,0
5577,72.69,85,0
5578,76.52,353,0
5579,94.84,815,0
5580,75.88,650,0
5581,77.02,784,0
5582,77.37,330,0
5583,65.88,1150,0
5584,79.08,876,0
5585,80.57,645,0
5586,77.84,829,0
5587,87.16,664,0
5588,73.27,581,0
5589,82.41,1074,0
5590,88.94,260,0
5591,81.2,243,0
5592,61.31,633,0
5593,83.45,979,1
5594,82.09,988,1
5595,80.1,163,0
5596,87.41,698,0
5597,68.4,134,0
5598,82.96,433,0
5599,82.54,1020,1
5600,103.07,573,0
5601,61.86,578,0
5602,92.76,88,0
5603,91.34,1139,1
5604,70.68,370,0
5605,89.86,698,0
5606,73.11,1041,1
5607,77.61,641,0
5608,69.43,251,0
5609,83.94,459,0
5610,82.99,129,0
5611,85.58,263,0
5612,89.24,27,0
5613,83.86,1178,1
5614,74.47,558,0
5615,89.78,90,0
5616,91.65,536,0
5617,78.3,1121,1
5618,65.76,27,0
5619,78.65,681,0
5620,68.89,1077,0
5621,71.05,458,0
5622,72.99,129,0
5623,91.03,215,0
5624,74.09,34,0
5625,67.46,1000,0
5626,86.44,464,0
5627,79.09,1158,1
5628,82.86,1190,1
5629,63.33,50,0
5630,84.72,234,0
5631,86.26,693,0
5632,74.92,93,0
5633,74.81,285,0
5634,77.1,1036,0
5635,71.69,383,0
5636,67.48,429,0
5637,75.33,961,1
5638,83.55,76,0
5639,86.44,118,0
5640,76.96,751,0
5641,77.36,645,0
5642,80.57,139,0
5643,84.88,93,0
5644,78.35,44,0
5645,84.46,124,0
5646,80.06,1074,0
5647,72.87,548,0
5648,76.17,954,1
5649,93.71,1056,1
5650,73.75,193,0
5651,88.32,447,0
5652,65.41,85,0
5653,59.31,192,0
5654,74.56,808,0
5655,85.83,1093,1
5656,83.05,583,0
5657,75.39,846,0
5658,80.7,73,0
5659,78.96,63,0
5660,81.65,597,0
5661,84.27,207,0
5662,83.92,255,0
5663,84.37,35,0
5664,57.18,1182,1
5665,82.98,92,0
5666,86.57,123,0
5667,82.6,834,0
5668,80.85,1056,1
5669,79.51,672,0
5670,71.02,775,0
5671,72.93,567,0
5672,67.57,361,0
5673,82.08,878,0
5674,75.83,842,0
5675,78.47,1169,0
5676,58.54,836,0
5677,89.92,1039,1
5678,80.5,213,0
5679,70.39,20,0
5680,95.97,820,0
5681,83.94,692,0
5682,73.32,82,0
5683,82.9,1024,1
5684,95.49,489,0
5685,84.32,1147,0
5686,71.88,408,0
5687,81.13,715,0
5688,77.74,1086,0
5689,95.74,588,0
5690,80.89,890,0
5691,71.46,985,1
5692,79.69,985,1
5693,80.54,419,0
5694,91.29,1125,1
5695,61.98,188,0
5696,75.27,233,0
5697,67.44,527,0
5698,74.55,470,0
5699,83.18,40,0
5700,82.62,725,0
5701,75.38,36,0
5702,73.91,1138,0
5703,74.33,402,0
5704,80.51,105,0
5705,71.39,374,0
5706,83.87,449,0
5707,73.88,314,0
5708,75.01,338,0
5709,84.2,1137,1
5710,74.7,147,0
5711,77.41,236,0
5712,67.91,320,0
5713,92.51,65,0
5714,86.33,70,0
5715,78.77,884,0
5716,64.92,583,0
5717,69.36,965,0
5718,77.43,738,0
5719,95.72,1024,1
5720,86.75,468,0
5721,64.3,567,0
5722,93.49,926,1
5723,83.67,363,0
5724,92.13,155,0
5725,99.07,922,1
5726,78.84,793,0
5727,93.01,670,0
5728,90.88,342,0
5729,90.05,148,0
5730,86.97,819,0
5731,100.23,563,0
5732,82.22,721,0
5733,67.25,704,0
5734,72.55,136,0
5735,62.63,420,0
5736,84.6,92,0
5737,77.94,732,0
5738,94.17,370,0
5739,87.95,835,0
5740,71.32,777,0
5741,73.03,860,0
5742,75.05,915,0
5743,91.71,192,0
5744,74.38,674,0
5745,94.86,1117,1
5746,92.82,652,0
5747,78.75,522,0
5748,77.31,80,0
5749,70.59,781,0
5750,79.34,891,0
5751,84.45,815,0
5752,84.9,605,0
5753,71.08,374,0
5754,50.88,628,0
5755,87.49,81,0
5756,77.8,1155,0
5757,72.55,596,0
5758,76.61,692,0
5759,85.05,624,0
5760,82.08,652,0
5761,89.59,487,0
5762,96.87,931,1
5763,89.43,624,0
5764,77.83,951,1
5765,87.2,426,0
5766,78.19,776,0
5767,86.56,308,0
5768,89.02,709,0
5769,87.79,780,0
5770,80.5,722,0
5771,82.26,31,0
5772,59.02,46,0
5773,77.45,982,1
5774,86.97,553,0
5775,94.06,157,0
5776,101.6,1023,1
5777,87.3,264,0
5778,98.66,833,0
5779,86.03,980,0
5780,70.86,421,0
5781,80.07,949,0
5782,64.67,570,0
5783,76.87,193,0
5784,99.36,659,0
5785,69.05,491,0
5786,72.38,549,0
5787,81.42,1162,1
5788,84.86,797,0
5789,95.6,1043,1
5790,79.76,618,0
5791,84.01,521,0
5792,80.33,91,0
5793,91.2,989,1
5794,71.6,817,0
5795,63.47,684,0
5796,98.44,138,0
5797,78.49,156,0
5798,90.47,1037,1
5799,76.75,415,0
5800,76.35,329,0
5801,87.91,809,0
5802,79.94,241,0
5803,80.23,517,0
5804,85.61,110,0
5805,94.52,996,1
5806,66.26,819,0
5807,78.01,599,0
5808,80.11,709,0
5809,73.25,414,0
5810,82.94,907,1
5811,88.76,660,0
5812,84.86,966,0
5813,77.87,1068,1
5814,80.14,763,0
5815,97.66,283,0
5816,76.7,581,0
5817,84.33,879,0
5818,77.98,803,0
5819,67.33,534,0
5820,72.44,111,0
5821,72.69,374,0
5822,73.22,879,0
5823,92.77,671,0
5824,80.92,1196,1
5825,68.57,39,0
5826,74.77,790,0
5827,74.05,970,1
5828,73.72,1165,0
5829,85.99,135,0
5830,65.41,1052,0
5831,73.96,572,0
5832,73.8,1039,0
5833,93.27,520,0
5834,86.94,342,0
5835,56.81,271,0
5836,69.84,1165,1
5837,77.08,931,1
5838,88.92,958,0
5839,62.63,420,0
5840,65.62,1187,1
5841,69.46,881,0
5842,82.99,423,0
5843,72.76,598,0
5844,69.37,592,0
5845,88.71,303,0
5846,82.03,581,0
5847,77.94,487,0
5848,79.73,611,0
5849,68.93,328,0
5850,78.06,396,0
5851,95.74,1193,1
5852,60.82,278,0
5853,87.91,1032,1
5854,70.91,531,0
5855,53.85,852,0
5856,97.49,279,0
5857,76.81,219,0
5858,93.01,665,0
5859,82.8,55,0
5860,78.35,1173,1
5861,87.8,585,0
5862,88.79,1129,1
5863,86.01,876,0
5864,67.95,250,0
5865,88.71,1087,1
5866,87.63,187,0
5867,73.5,977,0
5868,88.14,662,0
5869,89.0,1167,0
5870,86.51,1119,1
5871,77.93,864,0
5872,78.44,442,0
5873,72.73,751,0
5874,71.48,124,0
5875,85.02,150,0
5876,67.96,997,0
5877,93.4,765,0
5878,83.78,1019,0
5879,91.69,1013,1
5880,62.42,908,0
5881,77.95,123,0
5882,69.3,94,0
5883,98.35,1199,1
5884,72.57,1128,0
5885,104.26,190,0
5886,96.25,306,0
5887,79.55,628,0
5888,80.77,599,0
5889,93.29,1134,1
5890,87.21,175,0
5891,72.4,101,0
5892,89.47,395,0
5893,84.9,839,0
5894,100.04,823,0
5895,92.72,450,0
5896,75.89,1160,0
5897,71.83,520,0
5898,85.03,582,0
5899,85.62,140,0
5900,77.23,75,0
5901,59.31,975,0
5902,78.8,211,0
5903,77.54,612,0
5904,91.28,181,0
5905,85.98,253,0
5906,78.08,1118,1
5907,76.66,517,0
5908,87.53,549,0
5909,94.4,1108,1
5910,83.82,246,0
5911,72.79,90,0
5912,68.4,1011,1
5913,78.71,532,0
5914,80.41,676,0
5915,66.6,896,0
5916,78.78,722,0
5917,59.35,809,0
5918,64.54,1043,1
5919,69.25,789,0
5920,83.01,1001,1
5921,77.22,801,0
5922,79.17,842,0
5923,86.37,632,0
5924,78.67,553,0
5925,87.24,299,0
5926,78.06,451,0
5927,98.32,820,0
5928,53.18,324,0
5929,74.57,652,0
5930,84.13,401,0
5931,92.35,74,0
5932,82.75,528,0
5933,94.12,436,0
5934,75.08,52,0
5935,79.05,1042,0
5936,90.51,128,0
5937,89.75,140,0
5938,78.29,239,0
5939,79.45,773,0
5940,76.73,55,0
5941,75.75,326,0
5942,71.13,957,1
5943,82.19,966,0
5944,64.46,634,0
5945,86.81,180,0
5946,77.55,513,0
5947,82.27,1172,1
5948,70.72,1025,1
5949,73.56,871,0
5950,103.96,306,0
5951,87.42,1134,1
5952,73.48,850,0
5953,72.04,86,0
5954,80.15,544,0
5955,82.09,1085,1
5956,89.19,691,0
5957,89.29,895,0
5958,86.53,837,0
5959,76.46,366,0
5960,82.33,516,0
5961,67.28,491,0
5962,81.28,804,0
5963,76.79,843,0
5964,66.68,11,0
5965,75.1,623,0
5966,83.04,862,0
5967,84.52,20,0
5968,74.28,111,0
5969,82.21,785,0
5970,74.64,573,0
5971,70.84,974,0
5972,73.0,360,0
5973,86.3,31,0
5974,86.48,748,0
5975,79.0,1155,0
5976,73.34,57,0
5977,84.34,225,0
5978,78.98,379,0
5979,76.17,615,0
5980,79.94,644,0
5981,80.52,369,0
5982,86.09,871,0
5983,71.6,992,1
5984,104.66,222,0
5985,52.68,779,0
5986,78.98,239,0
5987,84.69,174,0
5988,76.13,493,0
5989,72.94,47,0
5990,102.56,903,1
5991,89.2,994,0
5992,94.56,798,0
5993,85.0,876,0
5994,72.54,26,0
5995,64.06,63,0
5996,75.29,604,0
5997,50.91,678,0
5998,82.42,366,0
5999,99.41,320,0
6000,93.21,1193,1
6001,60.63,871,0
6002,64.01,941,1
6003,78.6,333,0
6004,87.56,1136,1
6005,71.57,368,0
6006,53.63,486,0
6007,81.28,1132,1
6008,88.4,990,0
6009,67.31,252,0
6010,87.37,817,0
6011,79.61,1061,0
6012,72.35,669,0
6013,73.42,710,0
6014,82.64,247,0
6015,76.55,487,0
6016,88.87,410,0
6017,82.49,447,0
6018,91.11,123,0
6019,62.45,54,0
6020,59.54,1004,0
6021,63.71,25,0
6022,95.8,897,0
6023,76.84,1093,1
6024,91.48,166,0
6025,81.19,413,0
6026,89.68,58,0
6027,84.39,1141,1
6028,95.34,364,0
6029,65.44,173,0
6030,68.06,587,0
6031,71.85,274,0
6032,81.94,855,0
6033,93.21,1000,1
6034,72.14,430,0
6035,84.64,656,0
6036,98.96,1077,1
6037,84.35,312,0
6038,77.54,672,0
6039,87.91,288,0
6040,67.31,121,0
6041,89.53,607,0
6042,98.44,102,0
6043,81.85,176,0
6044,82.06,1053,1
6045,91.65,91,0
6046,71.72,829,0
6047,68.99,260,0
6048,84.99,854,0
6049,69.25,444,0
6050,64.82,1121,1
6051,77.44,892,0
6052,78.35,248,0
6053,96.6,132,0
6054,96.23,788,0
6055,99.79,122,0
6056,90.29,635,0
6057,84.08,26,0
6058,97.01,984,1
6059,77.09,729,0
6060,66.48,834,0
6061,72.76,593,0
6062,77.55,803,0
6063,82.59,520,0
6064,110.18,771,0
6065,88.43,585,0
6066,84.89,246,0
6067,97.7,1098,1
6068,73.3,626,0
6069,88.6,943,0
6070,71.81,677,0
6071,83.53,136,0
6072,71.78,988,0
6073,75.22,519,0
6074,83.93,1156,0
6075,89.54,512,0
6076,74.21,782,0
6077,64.61,83,0
6078,58.94,489,0
6079,74.57,1070,0
6080,78.11,282,0
6081,64.94,594,0
6082,70.85,691,0
6083,75.0,984,0
6084,94.04,919,1
6085,71.02,691,0
6086,84.62,1020,0
6087,88.89,861,0
6088,82.38,541,0
6089,74.37,552,0
6090,73.21,667,0
6091,69.26,168,0
6092,93.06,55,0
6093,83.9,911,0
6094,76.1,1056,1
6095,77.82,1114,0
6096,92.87,528,0
6097,83.15,553,0
6098,83.18,387,0
6099,73.51,115,0
6100,75.96,235,0
6101,74.72,813,0
6102,102.17,293,0
6103,77.26,472,0
6104,62.85,156,0
6105,87.69,1040,1
6106,79.1,881,0
6107,74.27,566,0
6108,81.08,736,0
6109,65.98,540,0
6110,74.78,222,0
6111,86.44,68,0
6112,99.49,402,0
6113,82.82,172,0
6114,95.22,1028,1
6115,81.16,1055,0
6116,50.0,207,0
6117,95.13,1127,1
6118,64.48,109,0
6119,79.55,1155,1
6120,68.2,1024,1
6121,87.09,1111,0
6122,72.94,894,0
6123,70.35,986,0
6124,62.77,498,0
6125,85.65,1077,1
6126,81.87,1086,1
6127,80.13,319,0
6128,62.25,152,0
6129,84.16,1099,0
6130,85.45,309,0
6131,91.43,396,0
6132,81.71,473,0
6133,65.07,244,0
6134,76.54,250,0
6135,76.9,630,0
6136,86.53,149,0
6137,95.23,653,0
6138,86.82,1158,0
6139,66.34,457,0
6140,90.51,530,0
6141,78.22,743,0
6142,78.25,725,0
6143,82.03,198,0
6144,83.61,1000,0
6145,78.46,963,1
6146,83.3,332,0
6147,69.61,1121,0
6148,74.73,1102,1
6149,77.29,367,0
6150,72.4,423,0
6151,73.12,431,0
6152,84.03,735,0
6153,100.79,152,0
6154,90.95,325,0
6155,69.91,1177,1
6156,86.12,686,0
6157,74.76,277,0
6158,80.25,571,0
6159,78.88,809,0
6160,75.66,196,0
6161,74.76,880,0
6162,75.52,857,0
6163,93.13,298,0
6164,73.36,337,0
6165,96.44,1046,1
6166,68.43,604,0
6167,85.31,815,0
6168,90.1,41,0
6169,88.76,342,0
6170,73.47,841,0
6171,78.81,425,0
6172,75.67,1198,0
6173,69.74,266,0
6174,58.28,1169,1
6175,88.86,790,0
6176,79.28,882,0
6177,78.33,37,0
6178,86.32,962,0
6179,75.01,475,0
6180,80.96,670,0
6181,86.19,850,0
6182,73.39,752,0
6183,83.07,314,0
6184,90.37,552,0
6185,70.65,97,0
6186,67.03,444,0
6187,74.25,850,0
6188,62.88,1006,0
6189,93.97,180,0
6190,76.85,765,0
6191,86.09,271,0
6192,67.08,990,1
6193,72.12,1104,1
6194,94.66,566,0
6195,67.48,408,0
6196,83.0,389,0
6197,93.2,431,0
6198,78.07,746,0
6199,83.02,478,0
6200,75.7,1185,1
6201,98.38,748,0
6202,73.85,851,0
6203,88.3,717,0
6204,94.61,615,0
6205,89.31,409,0
6206,72.35,260,0
6207,86.56,832,0
6208,68.54,286,0
6209,70.22,623,0
6210,86.27,1117,0
6211,89.08,426,0
6212,88.38,568,0
6213,77.15,848,0
6214,74.6,1180,1
6215,81.76,1025,0
6216,90.72,951,1
6217,70.58,887,0
6218,97.07,684,0
6219,78.17,726,0
6220,82.52,972,1
6221,80.64,428,0
6222,96.52,800,0
6223,67.0,102,0
6224,66.9,854,0
6225,72.7,1180,0
6226,83.53,419,0
6227,91.62,72,0
6228,72.13,727,0
6229,71.53,971,0
6230,77.5,339,0
6231,81.85,825,0
6232,75.89,607,0
6233,73.51,841,0
6234,90.76,643,0
6235,76.36,658,0
6236,80.42,1117,1
6237,98.54,1106,1
6238,99.02,990,1
6239,82.97,1014,1
6240,88.47,144,0
6241,85.77,318,0
6242,77.0,468,0
6243,62.9,369,0
6244,71.78,146,0
6245,82.68,97,0
6246,84.69,741,0
6247,68.36,517,0
6248,89.94,939,1
6249,86.17,1150,0
6250,75.57,485,0
6251,81.54,442,0
6252,71.92,436,0
6253,81.77,998,1
6254,89.47,639,0
6255,79.24,772,0
6256,90.63,962,1
6257,81.85,1107,0
6258,99.92,283,0
6259,84.35,615,0
6260,70.9,984,0
6261,76.96,338,0
6262,81.17,843,0
6263,77.55,1026,1
6264,68.66,685,0
6265,69.8,1034,0
6266,89.47,721,0
6267,72.92,1015,1
6268,90.51,623,0
6269,76.31,936,1
6270,67.81,1131,1
6271,57.0,557,0
6272,68.59,1027,1
6273,68.94,700,0
6274,85.12,537,0
6275,80.85,1010,0
6276,82.17,209,0
6277,97.93,1010,1
6278,81.34,627,0
6279,79.12,411,0
6280,88.53,85,0
6281,67.04,151,0
6282,73.1,854,0
6283,62.5,869,0
6284,74.21,99,0
6285,68.22,139,0
6286,69.21,1033,0
6287,76.4,573,0
6288,62.49,959,1
6289,76.76,1178,0
6290,86.86,117,0
6291,96.22,347,0
6292,78.13,896,0
6293,67.15,1002,0
6294,78.58,850,0
6295,70.11,616,0
6296,79.52,867,0
6297,80.09,196,0
6298,78.68,785,0
6299,63.19,687,0
6300,67.17,301,0
6301,68.28,508,0
6302,79.3,149,0
6303,73.02,658,0
6304,73.39,857,0
6305,77.69,415,0
6306,92.92,910,1
6307,74.75,244,0
6308,86.97,1136,1
6309,73.23,192,0
6310,98.9,38,0
6311,78.99,1177,0
6312,79.72,371,0
6313,81.46,1182,1
6314,53.8,1162,0
6315,80.82,1200,1
6316,81.72,507,0
6317,60.87,693,0
6318,79.65,1165,0
6319,91.48,802,0
6320,74.98,83,0
6321,82.04,376,0
6322,82.04,273,0
6323,78.89,324,0
6324,73.2,1002,0
6325,86.49,373,0
6326,93.21,839,0
6327,93.86,386,0
6328,83.72,107,0
6329,88.27,397,0
6330,87.56,1059,0
6331,101.96,1081,1
6332,76.2,505,0
6333,74.97,430,0
6334,88.59,956,1
6335,95.47,511,0
6336,85.36,1117,0
6337,92.12,413,0
6338,76.37,912,1
6339,76.69,1001,1
6340,87.06,998,1
